run,average_dist,std_average_dist,Treefile,CS,FDR,MAD,Kuiper/KS,Qn/MAD,q-values,Within_cluster_limit,Solution_Index,Clean_up,Prior_taxa_clustered(%),#_of_clustered_sequences,Total_no_of_sequences,%_clustered,#_of_clusters,Mean_cluster_size,S.D.,Median_cluster_size,MAD.1,Min_cluster_size,Max_cluster_size,Grand_mean_of_mean_pwd,S.D..1,Grand_mean_of_median_pwd,S.D..2,Min_mean_pwd,Max_mean_pwd,Mean_of_inter-cluster_dist,S.D..3,Median_of_inter-cluster_dist,MAD.2,Min_inter-cluster_dist,Max_inter-cluster_dist,solver(version)
cs6_fdr0.05_gam2.0,9600.924454560873,30857.343216908106,zero-branch-length-collapsed_WHO_2009_full_rooted,6,0.05,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1154,1224,0.942810457516,53,21.77358490566038,23.527105079881114,12.0,8.8956,6,134,0.008883373668746045,0.003001708051111141,0.008829865213179897,0.003263432911741502,0.0014668273268984536,0.02015563792565684,0.032480111454553075,0.014974942466161469,0.03314479204561339,0.01548380818109654,3.0000015000900002e-06,0.0849911443045,"gurobi_(8, 0, 0)"
cs4_fdr0.05_gam2.0,11740.524523700504,45107.946715137296,zero-branch-length-collapsed_WHO_2009_full_rooted,4,0.05,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1153,1224,0.941993464052,51,22.607843137254907,25.429178855301288,14.0,11.8608,4,132,0.009136162100280756,0.0029453764580709947,0.008974730505927083,0.003375405315385764,0.0010937275931151651,0.021516932955863745,0.03130746383428861,0.014858382001411197,0.031545155840947414,0.015615872426517229,2.0000010000599997e-06,0.07952037025230001,"gurobi_(8, 0, 0)"
cs2_fdr0.2_gam2.0,9264.357545117611,42897.221039539974,zero-branch-length-collapsed_WHO_2009_full_rooted,2,0.2,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1152,1224,0.941176470588,57,20.210526315789476,23.009886727623087,14.0,11.8608,2,147,0.008765725064156245,0.0028602268011845627,0.00866389330414755,0.0031764808682254505,0.0012181506441108468,0.021516932955863745,0.03181093083607086,0.014788009578680006,0.03255927909133825,0.015411710465675313,2.0000010000599997e-06,0.0768178603703,"gurobi_(8, 0, 0)"
cs3_fdr0.05_gam2.0,11490.789969096777,43828.368236123,zero-branch-length-collapsed_WHO_2009_full_rooted,3,0.05,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1151,1224,0.940359477124,51,22.568627450980397,21.423589710373736,14.0,11.8608,3,103,0.009327366375299904,0.0029627849193389483,0.009213809991119431,0.0035391349374651188,0.003160740227176349,0.021447744824712425,0.0300686264453084,0.014578521344997866,0.029663486166338276,0.015453774836816031,2.0000010000599997e-06,0.0768208603718,"gurobi_(8, 0, 0)"
cs2_fdr0.15_gam2.0,11023.684903950925,43517.342298215684,zero-branch-length-collapsed_WHO_2009_full_rooted,2,0.15,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1150,1224,0.9395424836599999,55,20.90909090909091,23.084605041000597,13.0,10.3782,2,113,0.009097065758857378,0.003016885269930541,0.00903014431429997,0.003446921193728177,0.003844703673220987,0.021516932955863745,0.03067456393787969,0.014912373781147318,0.030993312951177462,0.015646798975096445,2.0000010000599997e-06,0.0800744102703,"gurobi_(8, 0, 0)"
cs2_fdr0.1_gam2.0,11440.215949929447,44296.59366620566,zero-branch-length-collapsed_WHO_2009_full_rooted,2,0.1,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1150,1224,0.9395424836599999,53,21.698113207547173,21.660478815700245,13.0,11.8608,2,101,0.009146022800768108,0.003016157761383417,0.008961532705677148,0.0034566509459918538,0.003160740227176349,0.021516932955863745,0.03035299074189868,0.01469105611650269,0.03092105967971588,0.01563969193678891,2.0000010000599997e-06,0.0768208603718,"gurobi_(8, 0, 0)"
cs7_fdr0.2_gam2.0,10070.483808243429,46393.311696460405,zero-branch-length-collapsed_WHO_2009_full_rooted,7,0.2,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1147,1224,0.9370915032680001,54,21.240740740740737,20.852523656315004,13.5,8.8956,7,138,0.008861682663651406,0.003009441043673673,0.00873207337911153,0.0033208152160181113,0.0014668273268984536,0.02015563792565684,0.03128190249665937,0.014471151012601484,0.03256719295420541,0.014645614492918076,1.0000005000299999e-06,0.073515133274,"gurobi_(8, 0, 0)"
cs7_fdr0.15_gam2.0,9710.358055523508,38126.14337332524,zero-branch-length-collapsed_WHO_2009_full_rooted,7,0.15,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1145,1224,0.9354575163400001,54,21.203703703703702,19.881137006350237,14.0,9.6369,7,122,0.008631039137815535,0.003018273529042218,0.008358930505578479,0.0033486438668834948,0.0014668273268984536,0.02015563792565684,0.03210974053087471,0.014843854114032091,0.033334456782629106,0.015308072324502459,2.0000010000599997e-06,0.073515133274,"gurobi_(8, 0, 0)"
cs8_fdr0.15_gam2.0,14678.441035023892,71916.48009278512,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.15,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1141,1224,0.932189542484,46,24.80434782608696,27.70288357651792,15.0,9.6369,8,168,0.008909377996875653,0.002318366571151491,0.008619766652992276,0.0028984170962869,0.003844703673220987,0.013418520091575329,0.03167572974307333,0.014673856302250803,0.03288336496190735,0.015892493153607894,1.0000005000299999e-06,0.0680443592219,"gurobi_(8, 0, 0)"
cs8_fdr0.1_gam2.0,13834.691692098479,66037.92481065971,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.1,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1141,1224,0.932189542484,46,24.80434782608696,26.010783716859002,14.5,9.6369,8,156,0.009065913991263195,0.0024152273834356546,0.008818984542182691,0.0029987799015180642,0.0022792026469332233,0.013418520091575329,0.031398032922301554,0.014599866345496575,0.032905852809070664,0.01564238584789476,2.0000010000599997e-06,0.0680443592219,"gurobi_(8, 0, 0)"
cs7_fdr0.1_gam2.0,9799.390535897863,33663.94079017936,zero-branch-length-collapsed_WHO_2009_full_rooted,7,0.1,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1138,1224,0.9297385620919999,51,22.31372549019608,18.678854564537332,14.0,10.3782,7,100,0.009049406011916505,0.0027310228254443306,0.008815006366134954,0.003052872357352689,0.0034577060110422947,0.02015563792565684,0.031115785071471374,0.014048205658346071,0.032936726554560085,0.01459025101652654,1.0000005000299999e-06,0.0653448493414,"gurobi_(8, 0, 0)"
cs8_fdr0.2_gam2.0,10988.025494117794,35624.02641841526,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.2,2.0,kuiper,qn,post,0.012314260987100001,1,post-clean,na,1132,1224,0.9248366013070001,51,22.196078431372552,18.92513630898667,14.0,5.9304,8,100,0.008810741968613508,0.002394710676688269,0.008471587859788144,0.00308569976206498,0.002931826000260436,0.012769058383419605,0.030565735908422657,0.014266774040097872,0.03193734167157511,0.01485558175886323,1.0000005000299999e-06,0.0653448493414,"gurobi_(8, 0, 0)"
cs8_fdr0.2_gam2.0,10988.025494117794,35624.02641841526,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.2,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1131,1224,0.924019607843,52,21.75,18.805375743726714,14.0,5.9304,8,100,0.008782964594385408,0.002393399192821977,0.008455174619288696,0.0030662040889698435,0.002931826000260436,0.012769058383419605,0.030978471718538562,0.014386915219667102,0.03250267783710877,0.01501040625730212,1.0000005000299999e-06,0.0653448493414,"gurobi_(8, 0, 0)"
cs7_fdr0.05_gam2.0,10668.96833988519,31804.08847654576,zero-branch-length-collapsed_WHO_2009_full_rooted,7,0.05,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1131,1224,0.924019607843,47,24.063829787234038,18.73082121196894,19.0,11.8608,7,92,0.0090278057075827,0.00292270381040232,0.008684102984874388,0.0034284248869606354,0.0014668273268984536,0.02015563792565684,0.03206095949904588,0.01479514220025481,0.03287408333005175,0.015650123527473678,3.0000015000900002e-06,0.073515133274,"gurobi_(8, 0, 0)"
cs2_fdr0.05_gam2.0,12552.017937846247,46403.60068757416,zero-branch-length-collapsed_WHO_2009_full_rooted,2,0.05,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1131,1224,0.924019607843,48,23.5625,20.88764905341727,16.0,11.8608,2,102,0.009111396031935582,0.002807016614911834,0.008747298033484771,0.0035080553000851034,0.0037481201442267696,0.02071201669415267,0.030423307966779545,0.014890943028493819,0.031203658482662825,0.015449191758337475,2.0000010000599997e-06,0.07355903293430001,"gurobi_(8, 0, 0)"
cs8_fdr0.05_gam2.0,13782.227700890293,65314.756049726166,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.05,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1129,1224,0.922385620915,47,24.02127659574468,24.608667050188824,14.0,8.8956,8,157,0.009000326550864706,0.002287554751273541,0.008710604481643416,0.002950682290049143,0.0022792026469332233,0.01341852009157533,0.031737005317721424,0.014313084141780756,0.0337249852772302,0.014729074778406884,2.0000010000599997e-06,0.0680443592219,"gurobi_(8, 0, 0)"
cs9_fdr0.1_gam2.0,13258.038581652792,57098.01865840405,zero-branch-length-collapsed_WHO_2009_full_rooted,9,0.1,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1129,1224,0.922385620915,43,26.255813953488367,27.35315166245609,16.0,8.8956,9,162,0.009111705597556271,0.0024447591664931065,0.008715243187593584,0.002999680402930033,0.0014668273268984536,0.01261268879015354,0.031495893347292137,0.014975296877545778,0.03236813207583019,0.015451895787093797,3.0000015000900002e-06,0.073515133274,"gurobi_(8, 0, 0)"
cs10_fdr0.1_gam2.0,13421.484562534075,57130.918140588285,zero-branch-length-collapsed_WHO_2009_full_rooted,10,0.1,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1126,1224,0.9199346405230001,44,25.59090909090909,21.783627500058635,18.0,10.3782,10,143,0.008927369052322963,0.0023494603685918136,0.008484434201009613,0.002837052459724437,0.0030960057991954106,0.012612688790153542,0.03068716947211975,0.0147225145173944,0.032205577385016566,0.01602446484229067,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs9_fdr0.2_gam2.0,13349.93561314414,40199.53346966439,zero-branch-length-collapsed_WHO_2009_full_rooted,9,0.2,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1124,1224,0.918300653595,41,27.414634146341466,21.657534035245213,19.0,11.8608,9,100,0.009447938656453792,0.0018466807610149675,0.008978177619531845,0.0025405274820651212,0.005677106743762664,0.01261268879015354,0.03001299558698329,0.014101253522967637,0.030879811124738782,0.014799485533458922,1.0000005000299999e-06,0.0640896160415,"gurobi_(8, 0, 0)"
cs9_fdr0.15_gam2.0,12394.590240753925,37354.40630231996,zero-branch-length-collapsed_WHO_2009_full_rooted,9,0.15,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1123,1224,0.917483660131,42,26.73809523809524,16.845147703758496,23.5,14.826,9,83,0.009455876893336409,0.0022266678547439287,0.0092399713853743,0.0027817548024426297,0.003937496226116589,0.01261268879015354,0.030481132392118637,0.014305148135943269,0.032501177836358724,0.01460361457685919,2.0000010000599997e-06,0.0640896160415,"gurobi_(8, 0, 0)"
cs10_fdr0.15_gam2.0,14174.814723788795,39506.90168627771,zero-branch-length-collapsed_WHO_2009_full_rooted,10,0.15,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1118,1224,0.9133986928100001,41,27.268292682926827,20.88543079546589,19.0,11.8608,10,91,0.009487979446956729,0.0020106281171486497,0.009277946119577765,0.002747677414566153,0.004656611787209143,0.012975928492725393,0.029500923020737757,0.014231225463507682,0.030228100174806025,0.015060904618089269,2.0000010000599997e-06,0.0640896160415,"gurobi_(8, 0, 0)"
cs10_fdr0.2_gam2.0,14431.771729827396,49080.891416611616,zero-branch-length-collapsed_WHO_2009_full_rooted,10,0.2,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1114,1224,0.910130718954,40,27.85,21.499612399606963,23.5,15.5673,10,96,0.009347802413483429,0.002065762334698807,0.00904870654414096,0.0027205510795549337,0.004656611787209144,0.01261268879015354,0.029935373681859532,0.014200020942232662,0.031341484124141665,0.014806998772712009,2.0000010000599997e-06,0.0619491237792,"gurobi_(8, 0, 0)"
cs9_fdr0.05_gam2.0,12980.621435485424,56462.04967306905,zero-branch-length-collapsed_WHO_2009_full_rooted,9,0.05,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1112,1224,0.908496732026,44,25.272727272727273,24.718285893347968,19.0,11.8608,9,161,0.008814669133782382,0.0025522461743328483,0.008533570199899955,0.002993133982325377,0.0014668273268984536,0.012769058383419605,0.031637199338717815,0.014614677401823178,0.032422736352877714,0.015256878131815971,2.0000010000599997e-06,0.073515133274,"gurobi_(8, 0, 0)"
cs10_fdr0.05_gam2.0,13348.178998195843,47440.38876613683,zero-branch-length-collapsed_WHO_2009_full_rooted,10,0.05,2.0,kuiper,qn,post,0.012314260987100001,0,post-clean,na,1099,1224,0.897875816993,43,25.55813953488372,20.175777940487844,18.0,10.3782,10,106,0.00910156816093395,0.0021418014539387577,0.008914636025793544,0.0026812597656560564,0.0038287401379612854,0.01261268879015354,0.030756909414802587,0.014449011564260041,0.032482560300074785,0.015078109134085657,2.0000010000599997e-06,0.0653418493399,"gurobi_(8, 0, 0)"
cs4_fdr0.2_gam1.0,4538.21362302937,15633.54729876185,zero-branch-length-collapsed_WHO_2009_full_rooted,4,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1077,1224,0.879901960784,81,13.296296296296294,14.22976145657794,9.0,4.4478,4,98,0.0060864323405807426,0.001957467424799714,0.00574741610606731,0.0023716861308097185,0.0012181506441108468,0.014557385820208131,0.03604998555994772,0.015468336829088457,0.03846641420281191,0.015061387766110598,2.0000010000599997e-06,0.0800744102703,"gurobi_(8, 0, 0)"
cs4_fdr0.15_gam1.0,3922.92006721959,12764.244222857064,zero-branch-length-collapsed_WHO_2009_full_rooted,4,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1073,1224,0.876633986928,83,12.927710843373495,12.230293389905805,8.0,4.4478,4,78,0.005974566747164962,0.0020613675115755707,0.00568944674243002,0.0024726224708064145,0.0012181506441108468,0.014557385820208131,0.035982596102627,0.0157140028478807,0.038403123390627306,0.01555741049062484,2.0000010000599997e-06,0.0841611706893,"gurobi_(8, 0, 0)"
cs5_fdr0.2_gam1.0,4188.3156203959325,13378.397901232103,zero-branch-length-collapsed_WHO_2009_full_rooted,5,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1067,1224,0.871732026144,80,13.3375,12.181064107244904,9.0,4.4478,5,78,0.006035700920486574,0.002029369979895145,0.005680378794434728,0.002475022833361685,0.0017074848685243544,0.014557385820208131,0.03626120557151703,0.015599288172696003,0.03903775199240633,0.014930172641289903,0.000649897038241,0.0800744102703,"gurobi_(8, 0, 0)"
cs3_fdr0.2_gam1.0,3921.451291318853,13520.626692142483,zero-branch-length-collapsed_WHO_2009_full_rooted,3,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1067,1224,0.871732026144,84,12.702380952380953,11.587051104526552,9.0,4.4478,3,75,0.0060727213150050885,0.0019851946698203507,0.005783937909463196,0.002362099933128592,0.0012181506441108468,0.014557385820208131,0.035807009680807765,0.01563768937442682,0.03839398136452901,0.015280837160789384,2.0000010000599997e-06,0.0800744102703,"gurobi_(8, 0, 0)"
cs3_fdr0.15_gam1.0,4618.338858176055,16546.089542653724,zero-branch-length-collapsed_WHO_2009_full_rooted,3,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1063,1224,0.8684640522879999,81,13.123456790123456,12.51137753811444,9.0,5.9304,3,75,0.006137278879024617,0.0020886137302028466,0.005964911848263872,0.0024801060706101906,0.0012181506441108468,0.01480736062588642,0.0362098918647642,0.015653847935406386,0.03861058930388003,0.015365822240460469,1.0000005000299999e-06,0.0800744102703,"gurobi_(8, 0, 0)"
cs5_fdr0.15_gam1.0,4303.557047414064,13227.018983241127,zero-branch-length-collapsed_WHO_2009_full_rooted,5,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1061,1224,0.866830065359,80,13.2625,11.462369638147207,9.0,4.4478,5,73,0.005967930666472778,0.002065847525472064,0.005729658535733722,0.002473408009805547,0.0014668273268984536,0.014557385820208128,0.03632437733072074,0.015852316029770292,0.03861742625435298,0.015381832161762069,2.00000100005e-06,0.0849911443045,"gurobi_(8, 0, 0)"
cs4_fdr0.1_gam1.0,4329.712537120245,13956.963119779568,zero-branch-length-collapsed_WHO_2009_full_rooted,4,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1060,1224,0.866013071895,80,13.25,11.14177905481567,9.5,5.1891,4,73,0.006142789737631747,0.002032422117961142,0.005929667916537751,0.0024797989729999554,0.0009856788176191948,0.014557385820208131,0.035733964259706284,0.015765119059037942,0.03782716150492271,0.01557755238609264,1.0000005000299999e-06,0.0849911443045,"gurobi_(8, 0, 0)"
cs3_fdr0.1_gam1.0,5568.45129308798,18696.725776025334,zero-branch-length-collapsed_WHO_2009_full_rooted,3,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1053,1224,0.8602941176469999,74,14.229729729729732,13.130063064979426,10.0,5.9304,3,73,0.0063098087573227385,0.0018933193950902171,0.006158679197871344,0.002345426785928944,0.0010937275931151651,0.014557385820208128,0.03501988349082659,0.015234643349376922,0.036813079975712364,0.01509715980883374,2.00000100004e-06,0.0768948091842,"gurobi_(8, 0, 0)"
cs2_fdr0.2_gam1.0,4445.984651268133,15931.53460442288,zero-branch-length-collapsed_WHO_2009_full_rooted,2,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1052,1224,0.859477124183,78,13.487179487179489,13.011227509041614,9.5,5.1891,2,80,0.006155896717129764,0.0019294640747740204,0.006093513347856357,0.002256709219248641,0.0010937275931151651,0.01480736062588642,0.03546133059110436,0.015475864631441162,0.037353383122082334,0.01589471985230576,2.0000010000599997e-06,0.07952137025280001,"gurobi_(8, 0, 0)"
cs5_fdr0.1_gam1.0,6205.056398984495,23751.37310520465,zero-branch-length-collapsed_WHO_2009_full_rooted,5,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1051,1224,0.8586601307189999,76,13.828947368421053,11.40337746213198,10.0,5.9304,5,74,0.006053301516340646,0.001605899486934219,0.005717973107802163,0.001949560313630708,0.0017074848685243544,0.008590463343713117,0.036283323962805314,0.015743109872962673,0.03919686029531387,0.01511938542802079,2.0000010000599997e-06,0.07952137025280001,"gurobi_(8, 0, 0)"
cs4_fdr0.05_gam1.0,4476.732751831513,14971.189412030717,zero-branch-length-collapsed_WHO_2009_full_rooted,4,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1048,1224,0.8562091503270001,73,14.356164383561644,13.647720467997676,10.0,5.9304,4,83,0.006485837769777651,0.0017920931634810488,0.00626131790031731,0.0023180637405256,0.001718727248508579,0.014557385820208131,0.035329067434936336,0.015417590202721028,0.03748105481593142,0.015142356850045125,4.00000200013e-06,0.0768948091842,"gurobi_(8, 0, 0)"
cs6_fdr0.2_gam1.0,4901.142006131757,15897.7744819438,zero-branch-length-collapsed_WHO_2009_full_rooted,6,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1044,1224,0.852941176471,71,14.704225352112674,14.289251071244509,11.0,5.9304,6,89,0.006429956361372747,0.001862701162678363,0.00621053565106186,0.002241452106684383,0.0017074945735916615,0.014557385820208128,0.03575744530718674,0.01576601958885322,0.038638737952533225,0.015290391863821487,4.00000200013e-06,0.0768948091842,"gurobi_(8, 0, 0)"
cs5_fdr0.05_gam1.0,5061.003231759721,16555.065003811567,zero-branch-length-collapsed_WHO_2009_full_rooted,5,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1043,1224,0.852124183007,71,14.690140845070422,13.804338396001015,11.0,5.9304,5,84,0.0065103616500233295,0.001777028910672789,0.0062039220021014975,0.0021919962543949455,0.001718727248508579,0.015513535872519304,0.035775528950821464,0.015697917682504878,0.0383349555662292,0.015366976205218303,2.0000010000599997e-06,0.07952137025280001,"gurobi_(8, 0, 0)"
cs2_fdr0.15_gam1.0,4450.532676952395,17147.940501486853,zero-branch-length-collapsed_WHO_2009_full_rooted,2,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1039,1224,0.84885620915,76,13.671052631578947,13.150805458622155,10.0,5.9304,2,83,0.006165992164986644,0.00176494104350885,0.00604970444144549,0.002215184344329764,0.001718727248508579,0.011868589507092771,0.03560269252348089,0.0155382848543553,0.03802803390350833,0.015193990632934456,2.0000010000599997e-06,0.0768948091842,"gurobi_(8, 0, 0)"
cs2_fdr0.1_gam1.0,4592.688166950303,14493.845640504467,zero-branch-length-collapsed_WHO_2009_full_rooted,2,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1038,1224,0.8480392156859999,74,14.027027027027025,13.1263334330848,10.0,5.9304,2,80,0.006330831797520556,0.002016684662956061,0.006121744797276353,0.002365447711150726,0.001718727248508579,0.014557385820208128,0.035190371438941395,0.015415620464097968,0.03730994741135279,0.015269293167105237,2.0000010000599997e-06,0.0768958091847,"gurobi_(8, 0, 0)"
cs3_fdr0.05_gam1.0,5836.103872021683,22737.51387803647,zero-branch-length-collapsed_WHO_2009_full_rooted,3,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1037,1224,0.847222222222,73,14.205479452054794,13.310354056679154,10.0,5.9304,3,80,0.006344767917885387,0.0019321829840833464,0.006114982245089925,0.002345032942478038,0.0017074945735916615,0.014557385820208128,0.03502430651697444,0.0155168677937898,0.03705505319382782,0.015644413626111874,2.00000100004e-06,0.0768958091847,"gurobi_(8, 0, 0)"
cs6_fdr0.1_gam1.0,4882.0685542982055,15877.909108701306,zero-branch-length-collapsed_WHO_2009_full_rooted,6,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1037,1224,0.847222222222,71,14.605633802816902,14.984257332508712,10.0,5.9304,6,103,0.006345766249878016,0.001924104271064045,0.006057320760791888,0.002281483494991941,0.0017074945735916615,0.014557385820208128,0.03625327624878233,0.015735871846821684,0.03916084679678833,0.015223398101168219,4.00000200013e-06,0.0768948091842,"gurobi_(8, 0, 0)"
cs6_fdr0.05_gam1.0,5057.745609135969,16085.701732475074,zero-branch-length-collapsed_WHO_2009_full_rooted,6,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1037,1224,0.847222222222,69,15.028985507246375,14.921333931944904,10.0,4.4478,6,98,0.006359969987511514,0.001911589211281221,0.006182202556965825,0.002271029098991959,0.0017074945735916615,0.014557385820208131,0.03629444249548578,0.015662899703485895,0.03905065098087742,0.015246160491698132,0.000655045459212,0.0768948091842,"gurobi_(8, 0, 0)"
cs6_fdr0.15_gam1.0,4875.225896533809,15743.611441410869,zero-branch-length-collapsed_WHO_2009_full_rooted,6,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1036,1224,0.846405228758,68,15.235294117647056,16.093122334692172,10.0,5.9304,6,97,0.006369964975905744,0.0018477311518155805,0.006085617986829568,0.002209860915408855,0.0017074945735916615,0.014557385820208128,0.036274282048313344,0.015822812361242253,0.03912850390521603,0.015533424018880145,0.000654045458712,0.07952037025230001,"gurobi_(8, 0, 0)"
cs2_fdr0.05_gam1.0,4435.36579759136,14952.72310741248,zero-branch-length-collapsed_WHO_2009_full_rooted,2,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1023,1224,0.8357843137250001,72,14.208333333333336,13.46873008642036,10.0,5.9304,3,80,0.0061634700138934575,0.0018564510198037442,0.005933366249354357,0.002397380067153813,0.001718727248508579,0.014557385820208128,0.0359293617822785,0.016034503747710645,0.038255804272247416,0.015652732105401038,2.0000010000599997e-06,0.0802035255663,"gurobi_(8, 0, 0)"
cs7_fdr0.15_gam1.0,5176.31236768041,15468.838656062575,zero-branch-length-collapsed_WHO_2009_full_rooted,7,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1018,1224,0.831699346405,65,15.661538461538461,11.91280419742362,12.0,5.9304,7,71,0.0064192044982368775,0.0015587577498590187,0.006092440221304171,0.001905586221239468,0.0023178502359324795,0.010393782828555085,0.03518946221609305,0.015178585620690419,0.038403768781273766,0.014915613781358762,4.00000200013e-06,0.0680443592219,"gurobi_(8, 0, 0)"
cs7_fdr0.2_gam1.0,6311.569734613605,25953.98156847718,zero-branch-length-collapsed_WHO_2009_full_rooted,7,0.2,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1014,1224,0.8284313725489999,63,16.0952380952381,12.936213592849171,12.0,5.9304,7,87,0.006425052095096291,0.0014507533886635325,0.006099531452673394,0.0018123207895566012,0.0025566442675505844,0.008536365931535967,0.03559417541658365,0.015199332058937797,0.03901237637889742,0.014652270687715322,3.0000015000900002e-06,0.0680443592219,"gurobi_(8, 0, 0)"
cs7_fdr0.05_gam1.0,5348.4506832752395,15161.854845687429,zero-branch-length-collapsed_WHO_2009_full_rooted,7,0.05,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1013,1224,0.827614379085,66,15.348484848484848,11.686273900135904,12.0,5.9304,7,73,0.006424158649369754,0.0015214842413800898,0.006089591092350578,0.001850168360131816,0.0025566442675505844,0.010393782828555085,0.035111887861875614,0.015193831020736372,0.03840077718292476,0.014731139306024859,3.0000015000900002e-06,0.0680443592219,"gurobi_(8, 0, 0)"
cs7_fdr0.1_gam1.0,5651.540332639799,22020.707738073157,zero-branch-length-collapsed_WHO_2009_full_rooted,7,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1012,1224,0.8267973856209999,65,15.569230769230769,14.761615374393768,12.0,5.9304,7,97,0.006508592057096625,0.0014204037033030833,0.006242735030551943,0.0018138556791249157,0.0023178502359324795,0.008536365931535967,0.03527403658715731,0.015276252154659338,0.0385267358744746,0.014517895289015524,2.0000010000599997e-06,0.0680443592219,"gurobi_(8, 0, 0)"
cs8_fdr0.15_gam1.0,4262.375631572362,12764.533790024869,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.15,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1009,1224,0.824346405229,61,16.540983606557376,11.849857622902483,13.0,5.9304,8,70,0.006468093229104317,0.0015091959862321054,0.006190456520097896,0.0019353876748806507,0.0025566442675505844,0.008536365931535967,0.034436753588352464,0.01511872357815392,0.03768910819343752,0.015217983242308646,3.0000015000900002e-06,0.0654187981538,"gurobi_(8, 0, 0)"
cs8_fdr0.1_gam1.0,4815.660032096822,15557.29703335562,zero-branch-length-collapsed_WHO_2009_full_rooted,8,0.1,1.0,kuiper,qn,post,0.00809258373705,0,post-clean,na,1008,1224,0.8235294117649999,63,16.0,11.216347516589492,13.0,5.9304,8,70,0.006437118039113347,0.0014741016322565108,0.006158944822595115,0.001903825352418912,0.0025566442675505844,0.008536365931535967,0.03433119773421033,0.015163079132429206,0.0377510698913832,0.01498475543125903,2.0000010000599997e-06,0.0654187981538,"gurobi_(8, 0, 0)"
